-23759025,-107203274,5767429,-400105134,-400105134,-400105134,-400105134,-400105134
-23757788,-107203523,5767823,-400105134,-400105134,-400105134,-400105134,-400105134
-23760066,-107205896,5767367,-400105134,-400105134,-400105134,-400105134,-400105134
-23760341,-107203616,5773483,-400105134,-400105134,-400105134,-400105134,-400105134
-23758159,-107202587,5771580,-400105134,-400105134,-400105134,-400105134,-400105134
-23759122,-107203915,5764691,-400105134,-400105134,-400105134,-400105134,-400105134
-23750475,-107196207,5778893,-400105134,-400105134,-400105134,-400105134,-400105134
-23743212,-107189973,5788110,-400105134,-400105134,-400105134,-400105134,-400105134
-23751633,-107197653,5779084,-400105134,-400105134,-400105134,-400105134,-400105134
-23752808,-107197023,5778003,-400105134,-400105134,-400105134,-400105134,-400105134
-23753149,-107196069,5778069,-400105134,-400105134,-400105134,-400105134,-400105134
-23748408,-107192927,5781196,-400105134,-400105134,-400105134,-400105134,-400105134
-23751130,-107194851,5776633,-400105134,-400105134,-400105134,-400105134,-400105134
-23759782,-107202279,5770211,-400105134,-400105134,-400105134,-400105134,-400105134
-23753708,-107194439,5779842,-400105134,-400105134,-400105134,-400105134,-400105134
-23750608,-107191836,5779793,-400105134,-400105134,-400105134,-400105134,-400105134
-23751149,-107196010,5775159,-400105134,-400105134,-400105134,-400105134,-400105134
-23758176,-107202042,5771669,-400105134,-400105134,-400105134,-400105134,-400105134
-23760248,-107203941,5771946,-400105134,-400105134,-400105134,-400105134,-400105134
-23753838,-107197161,5777725,-400105134,-400105134,-400105134,-400105134,-400105134
-23750262,-107195866,5777570,-400105134,-400105134,-400105134,-400105134,-400105134
-23743615,-107187875,5785286,-400105134,-400105134,-400105134,-400105134,-400105134
-23738142,-107183107,5788824,-400105134,-400105134,-400105134,-400105134,-400105134
-23741359,-107188635,5780466,-400105134,-400105134,-400105134,-400105134,-400105134
-23748688,-107193571,5775250,-400105134,-400105134,-400105134,-400105134,-400105134
-23753818,-107197624,5772735,-400105134,-400105134,-400105134,-400105134,-400105134
-23752614,-107196872,5776737,-400105134,-400105134,-400105134,-400105134,-400105134
-23753850,-107195609,5785273,-400105134,-400105134,-400105134,-400105134,-400105134
-23752505,-107195243,5787506,-400105134,-400105134,-400105134,-400105134,-400105134
-23741163,-107188840,5789283,-400105134,-400105134,-400105134,-400105134,-400105134
-23739496,-107186931,5786150,-400105134,-400105134,-400105134,-400105134,-400105134
-23750042,-107193302,5779431,-400105134,-400105134,-400105134,-400105134,-400105134
-23747402,-107192184,5781746,-400105134,-400105134,-400105134,-400105134,-400105134
-23746435,-107188701,5787375,-400105134,-400105134,-400105134,-400105134,-400105134
-23742042,-107184818,5791251,-400105134,-400105134,-400105134,-400105134,-400105134
-23737544,-107178454,5797916,-400105134,-400105134,-400105134,-400105134,-400105134
-23748138,-107184651,5793453,-400105134,-400105134,-400105134,-400105134,-400105134
-23750466,-107186762,5794288,-400105134,-400105134,-400105134,-400105134,-400105134
-23746467,-107181850,5799667,-400105134,-400105134,-400105134,-400105134,-400105134
-23739961,-107175868,5801040,-400105134,-400105134,-400105134,-400105134,-400105134
-23745433,-107184027,5784682,-400105134,-400105134,-400105134,-400105134,-400105134
-23742072,-107181832,5785553,-400105134,-400105134,-400105134,-400105134,-400105134
-23739922,-107178314,5794998,-400105134,-400105134,-400105134,-400105134,-400105134
-23740371,-107177736,5796376,-400105134,-400105134,-400105134,-400105134,-400105134
-23742819,-107178212,5794049,-400105134,-400105134,-400105134,-400105134,-400105134
-23731643,-107165902,5805061,-400105134,-400105134,-400105134,-400105134,-400105134
-23721619,-107158475,5811659,-400105134,-400105134,-400105134,-400105134,-400105134
-23723359,-107161791,5807546,-400105134,-400105134,-400105134,-400105134,-400105134
-23735650,-107175078,5796593,-400105134,-400105134,-400105134,-400105134,-400105134
-23734501,-107175738,5795569,-400105134,-400105134,-400105134,-400105134,-400105134
-23729665,-107171654,5801648,-400105134,-400105134,-400105134,-400105134,-400105134
-23730511,-107168497,5807425,-400105134,-400105134,-400105134,-400105134,-400105134
-23740590,-107179366,5793684,-400105134,-400105134,-400105134,-400105134,-400105134
-23747940,-107185693,5787330,-400105134,-400105134,-400105134,-400105134,-400105134
-23755468,-107194181,5776374,-400105134,-400105134,-400105134,-400105134,-400105134
-23750407,-107189919,5780051,-400105134,-400105134,-400105134,-400105134,-400105134
-23751738,-107190992,5779836,-400105134,-400105134,-400105134,-400105134,-400105134
-23755328,-107193033,5781736,-400105134,-400105134,-400105134,-400105134,-400105134
-23754164,-107189336,5789037,-400105134,-400105134,-400105134,-400105134,-400105134
-23757497,-107190594,5789159,-400105134,-400105134,-400105134,-400105134,-400105134
-23753541,-107188278,5793100,-400105134,-400105134,-400105134,-400105134,-400105134
-23755339,-107193832,5781578,-400105134,-400105134,-400105134,-400105134,-400105134
-23754670,-107193950,5778400,-400105134,-400105134,-400105134,-400105134,-400105134
-23748942,-107192718,5782885,-400105134,-400105134,-400105134,-400105134,-400105134
-23750397,-107195942,5781174,-400105134,-400105134,-400105134,-400105134,-400105134
-23755147,-107199875,5777858,-400105134,-400105134,-400105134,-400105134,-400105134
-23741103,-107188340,5788987,-400105134,-400105134,-400105134,-400105134,-400105134
-23737715,-107188463,5784936,-400105134,-400105134,-400105134,-400105134,-400105134
-23743657,-107193156,5779703,-400105134,-400105134,-400105134,-400105134,-400105134
-23748363,-107195866,5781871,-400105134,-400105134,-400105134,-400105134,-400105134
-23757028,-107202145,5777466,-400105134,-400105134,-400105134,-400105134,-400105134
-23764557,-107206213,5773571,-400105134,-400105134,-400105134,-400105134,-400105134
-23764155,-107206231,5774274,-400105134,-400105134,-400105134,-400105134,-400105134
-23768548,-107210715,5771827,-400105134,-400105134,-400105134,-400105134,-400105134
-23758873,-107205092,5776309,-400105134,-400105134,-400105134,-400105134,-400105134
-23740691,-107187438,5796573,-400105134,-400105134,-400105134,-400105134,-400105134
-23747824,-107190682,5788020,-400105134,-400105134,-400105134,-400105134,-400105134
-23760773,-107205238,5772444,-400105134,-400105134,-400105134,-400105134,-400105134
-23758903,-107203062,5779646,-400105134,-400105134,-400105134,-400105134,-400105134
-23754307,-107196760,5787537,-400105134,-400105134,-400105134,-400105134,-400105134
